Day (2011),Borehole 4 (m),Borehole 6 (m),Borehole 7 (m),FOXX velocity (m/a),FOXX bed seperation (m),Temperature (*C),FOXX  Moulin Dday,FOXX moulin (m)
159.260416666667,NaN,NaN,NaN,84.8374950195414,-0.00207269488871858,3.45600096015362,205.4375,564.170366041407
159.270833333333,NaN,NaN,NaN,85.3102942269935,-0.00229806913353309,3.45400192030724,205.440972222248,564.162975371673
159.28125,NaN,NaN,NaN,84.6547313762506,-0.00253104790619957,3.45800575907886,205.444444444496,564.17172543072
159.291666666667,NaN,NaN,NaN,84.3446639785314,-0.00280205275707099,3.47400575907886,205.447916666628,563.106196747578
159.302083333333,NaN,NaN,NaN,83.8020814075862,-0.00316217985503497,3.50200192030724,205.451388888876,563.106779342998
159.3125,NaN,NaN,NaN,83.5746150399106,-0.00358911457266436,3.52200320051207,205.454861111124,563.104566355119
159.322916666667,NaN,NaN,NaN,82.8766353750542,-0.00396263914035655,3.53200288046087,205.458333333372,563.104506207735
159.333333333333,NaN,NaN,NaN,83.1326199181822,-0.00440045867245675,3.53800192061439,205.461805555504,563.100917853096
159.34375,NaN,NaN,NaN,83.2206495568462,-0.00488105816858153,3.54000447979547,205.465277777752,563.105808350632
159.354166666667,NaN,NaN,NaN,83.0288653428609,-0.00536441915814964,3.54800511959074,205.46875,564.168533314489
159.364583333333,NaN,NaN,NaN,82.8562679487461,-0.00590990230532124,3.57400096015362,205.472222222248,564.176361287358
159.375,NaN,NaN,NaN,82.7102475348433,-0.00639665626554972,3.61400032005121,205.475694444496,564.16967865255
159.385416666667,NaN,NaN,NaN,82.6441784780949,-0.0067612001492347,3.65399967994879,205.479166666628,564.162129909092
159.395833333333,NaN,NaN,NaN,82.5545262862979,-0.00698041443350658,3.67800095861789,205.482638888876,564.163776573521
159.40625,NaN,NaN,NaN,81.7385457881357,-0.00722977454931995,3.69999903923209,205.486111111124,565.241313247409
159.416666666667,NaN,NaN,NaN,81.9511557111277,-0.0074182195623321,3.72599584025574,205.489583333372,565.217327775023
159.427083333333,NaN,NaN,NaN,81.878889249878,-0.00757735708487989,3.73799903984638,205.493055555504,565.228957972707
159.4375,NaN,NaN,NaN,82.0671551483624,-0.00765639017055253,3.74999775964155,205.496527777752,565.238501482937
159.447916666667,NaN,NaN,NaN,81.7560884052967,-0.00770661945734535,3.77199807969275,205.5,565.227251160894
159.458333333333,NaN,NaN,NaN,81.8476266415614,-0.00761987736021941,3.79599680010222,205.503472222248,565.238536927843
159.46875,NaN,NaN,NaN,82.5743728300717,-0.00751199657242649,3.81599424092114,205.506944444496,565.229759559875
159.479166666667,NaN,NaN,NaN,82.9975556902325,-0.00753833644201454,3.82399552051168,205.510416666628,566.29046330828
159.489583333333,NaN,NaN,NaN,83.6935776888144,-0.00751483881074241,3.82599775964155,205.513888888876,566.295362766932
159.5,NaN,NaN,NaN,83.9715435492133,-0.00746521598953306,3.82799807969275,205.517361111124,566.298453376012
159.510416666667,NaN,NaN,NaN,84.3008753438098,-0.00739956279012127,3.83399903984638,205.520833333372,566.283226098658
159.520833333333,NaN,NaN,NaN,84.5953122182026,-0.00727386966216459,3.84999904015352,205.524305555504,567.360579466972
159.53125,NaN,NaN,NaN,85.129636249367,-0.00724011506173225,3.86799904015352,205.527777777752,567.358123850031
159.541666666667,NaN,NaN,NaN,85.4147371396053,-0.00712021679592254,3.88399967994879,205.53125,568.419498133862
159.552083333333,NaN,NaN,NaN,85.6330155095189,-0.00701056053031077,3.90399903984638,205.534722222248,568.422625739935
159.5625,NaN,NaN,NaN,85.6144655294932,-0.00689234209906051,3.92799903984638,205.538194444496,569.480025452143
159.572916666667,NaN,NaN,NaN,86.2580072183189,-0.0068151061989882,3.95199903984638,205.541666666628,569.48762659232
159.583333333333,NaN,NaN,NaN,85.6916600866256,-0.00680949370455058,3.97800063948812,205.545138888876,569.488014989267
159.59375,NaN,NaN,NaN,85.5956923782512,-0.00676564297219356,4.01000127928339,205.548611111124,570.546633542644
159.604166666667,NaN,NaN,NaN,85.6399437673611,-0.00676325740501321,4.04799999969285,205.552083333372,570.549485692517
159.614583333333,NaN,NaN,NaN,85.3676279957823,-0.00666728830231908,4.08799935989759,205.555555555504,571.623567216847
159.625,NaN,NaN,NaN,85.240196234994,-0.00658335690783665,4.11800096015362,205.559027777752,571.612029710486
159.635416666667,NaN,NaN,NaN,85.2352162553564,-0.00653982186430835,4.14000128020483,205.5625,571.610872950154
159.645833333333,NaN,NaN,NaN,85.2445069550988,-0.00655814982609693,4.16800256010251,205.565972222248,572.676242287456
159.65625,NaN,NaN,NaN,85.7956434955646,-0.00661182037069499,4.20199936112617,205.569444444496,572.667762846235
159.666666666667,NaN,NaN,NaN,85.011845931937,-0.00678341071406891,4.2279987213309,205.572916666628,572.675853890509
159.677083333333,NaN,NaN,NaN,84.6231616570347,-0.00690187054241895,4.25200064010241,205.576388888876,572.667795390174
159.6875,NaN,NaN,NaN,84.2910248304597,-0.00710585957432916,4.29199935989758,205.579861111124,572.66730616592
159.697916666667,NaN,NaN,NaN,84.3135631356262,-0.00724520191471711,4.33399839974396,205.583333333372,572.675077096616
159.708333333333,NaN,NaN,NaN,84.6155376191567,-0.00743970885859571,4.36799999907856,205.586805555504,571.605391426691
159.71875,NaN,NaN,NaN,84.5242458683377,-0.00758985401236967,4.4060012786691,205.590277777752,571.610500825177
159.729166666667,NaN,NaN,NaN,83.8747654790692,-0.00772391045074006,4.45399935928329,205.59375,571.613389099799
159.739583333333,NaN,NaN,NaN,83.6951301755883,-0.00778842394021514,4.50599807969276,205.597222222248,570.55129401148
159.75,NaN,NaN,NaN,82.9763336736869,-0.0078150902247715,4.55599839974396,205.600694444496,570.557094968678
159.760416666667,NaN,NaN,NaN,82.4359854287495,-0.00784456312769233,4.60799903984638,205.604166666628,569.489762775526
159.770833333333,NaN,NaN,NaN,81.6826132867426,-0.00795242962648157,4.65799935928329,205.607638888876,569.490733767893
159.78125,NaN,NaN,NaN,80.9932480853054,-0.0079843719379957,4.70599999907856,205.611111111124,569.496057217632
159.791666666667,NaN,NaN,NaN,81.008005210618,-0.0080849124594515,4.75999871948803,205.614583333372,568.426464961743
159.802083333333,NaN,NaN,NaN,80.7391270570135,-0.00815908280848005,4.80999903984638,205.618055555504,568.434742068506
159.8125,NaN,NaN,NaN,80.8029256085301,-0.00821530529971701,4.84999967994879,205.621527777752,568.438779261998
159.822916666667,NaN,NaN,NaN,80.5605073038602,-0.00823723469218068,4.87999871979517,205.625,568.431117294595
159.833333333333,NaN,NaN,NaN,81.4543846146991,-0.0082194942830929,4.90399999938571,205.628472222248,568.435991814683
159.84375,NaN,NaN,NaN,82.2043131673621,-0.00815401142533506,4.93199871979517,205.631944444496,568.436643078792
159.854166666667,NaN,NaN,NaN,82.4830415952104,-0.00803164831601139,4.95999744020463,205.635416666628,568.438248532689
159.864583333333,NaN,NaN,NaN,82.733745643005,-0.00788951353514514,4.98399871979517,205.638888888876,568.443924785233
159.875,NaN,NaN,NaN,82.604100232959,-0.00787561790877112,5.00799871979517,205.642361111124,568.436643078792
159.885416666667,NaN,NaN,NaN,82.3763085205352,-0.0077939082327679,5.02799807969276,205.645833333372,569.495143177159
159.895833333333,NaN,NaN,NaN,82.7464026375038,-0.00763072930497113,5.04199903923209,205.649305555504,569.482974553991
159.90625,NaN,NaN,NaN,82.7708530657218,-0.00746821443380474,5.05799839943682,205.652777777752,569.490151172473
159.916666666667,NaN,NaN,NaN,83.1512118565347,-0.0072062128833692,5.07599711984628,205.65625,570.549461284562
159.927083333333,NaN,NaN,NaN,83.1921252278175,-0.00704332401177185,5.08799839974396,205.659722222248,570.550930521254
159.9375,NaN,NaN,NaN,83.715330213571,-0.00682769934680236,5.08799967994879,205.663194444496,571.621184438449
159.947916666667,NaN,NaN,NaN,84.0250052885943,-0.00667371506178238,5.07599903984638,205.666666666628,571.614942687585
159.958333333333,NaN,NaN,NaN,84.094584879685,-0.00652775132008371,5.06599936020473,205.670138888876,572.677306356465
159.96875,NaN,NaN,NaN,83.7122258978524,-0.00638818627504539,5.05999744081892,205.673611111124,572.683896118874
159.979166666667,NaN,NaN,NaN,83.8286888341848,-0.00630703817371617,5.04599808061419,205.677083333372,573.73777797243
159.989583333333,NaN,NaN,NaN,83.4219276416734,-0.00629875898725413,5.01800128020483,205.680555555504,573.74424676023
160,NaN,NaN,NaN,84.0630300589642,-0.00627074232529562,4.98200128020483,205.684027777752,574.807604325179
160.010416666667,NaN,NaN,NaN,84.2266728960473,-0.00630283386936711,4.94800160025604,205.6875,574.807418557214
160.020833333333,NaN,NaN,NaN,84.0812509928265,-0.00626349345945615,4.91199904076781,205.690972222248,575.849154289974
160.03125,NaN,NaN,NaN,84.5296611042553,-0.00627846036289492,4.86599776117728,205.694444444496,576.921593997302
160.041666666667,NaN,NaN,NaN,84.4676218007382,-0.00630204520276334,4.80999968056308,205.697916666628,576.919364592165
160.052083333333,NaN,NaN,NaN,85.215939221942,-0.00631582622821814,4.74200224035845,205.701388888876,576.927743056843
160.0625,NaN,NaN,NaN,85.2126438979103,-0.00635323379726108,4.67200128020483,205.704861111124,577.977295010684
160.072916666667,NaN,NaN,NaN,85.1129820694291,-0.00643517859140172,4.61200192030724,205.708333333372,577.991805641528
160.083333333333,NaN,NaN,NaN,84.5202759615561,-0.00649295301838251,4.5620022406656,205.711805555504,579.048002177734
160.09375,NaN,NaN,NaN,83.8575928605782,-0.00665641924994315,4.51600096107506,205.715277777752,579.047225383841
160.104166666667,NaN,NaN,NaN,83.9472541571304,-0.00686750247243681,4.46400160087033,205.71875,579.044895002162
160.114583333333,NaN,NaN,NaN,84.0602786916595,-0.00715768488452728,4.40200384061449,205.722222222248,580.108156532283
160.125,NaN,NaN,NaN,84.4306860717737,-0.00736385684320412,4.33400384061449,205.725694444496,580.09375079648
160.135416666667,NaN,NaN,NaN,84.7636620365417,-0.00773294853576401,4.26600384061449,205.729166666628,580.084705031809
160.145833333333,NaN,NaN,NaN,84.3768616645135,-0.00820666972283216,4.20200384092163,205.732638888876,581.16061413606
160.15625,NaN,NaN,NaN,84.0955832658626,-0.0086102943525333,4.1400025613311,205.736111111124,581.161973525373
160.166666666667,NaN,NaN,NaN,84.3659739061634,-0.00902589515300922,4.07200320112636,205.739583333372,581.165141233649
160.177083333333,NaN,NaN,NaN,84.9517647435278,-0.00937529859198286,4.0000044807169,205.743055555504,581.164262932605
160.1875,NaN,NaN,NaN,84.4333107604552,-0.00973892106785179,3.93200384061449,205.746527777752,581.161973525373
160.197916666667,NaN,NaN,NaN,84.2464977937203,-0.0101160418759822,3.8720044807169,205.75,581.153534764077
160.208333333333,NaN,NaN,NaN,83.8121584659475,-0.0104891521506353,3.82000448102405,205.753472222248,581.161585128426
160.21875,NaN,NaN,NaN,83.9709556701141,-0.0108832351795927,3.77000512081932,205.756944444496,581.1617793269
160.229166666667,NaN,NaN,NaN,84.5029077534903,-0.0112246278717794,3.72000576061459,205.760416666628,581.165715162476
160.239583333333,NaN,NaN,NaN,84.8942579516575,-0.011640166386572,3.68400320051207,205.763888888876,581.173122634788
160.25,NaN,NaN,NaN,84.9401240613944,-0.0120375177514071,3.66800192030724,205.767361111124,581.184348548876
160.260416666667,NaN,NaN,NaN,85.3529937159221,-0.0123610339747785,3.65600128020483,205.770833333372,581.179279830314
160.270833333333,NaN,NaN,NaN,86.0873730692672,-0.0126589201558346,3.63799968056308,205.774305555504,581.185586872782
160.28125,NaN,NaN,NaN,86.1453155989904,-0.0129111413638127,3.61400159994889,205.777777777752,581.178470492481
160.291666666667,NaN,NaN,NaN,85.9674891301943,-0.0131981447983476,3.59200287953943,205.78125,580.124090949152
160.302083333333,NaN,NaN,NaN,85.0556847602357,-0.0134211918890655,3.59599775964155,205.784722222248,580.112941839737
160.3125,NaN,NaN,NaN,85.0276764512418,-0.013668556753911,3.62799647943672,205.788194444496,580.112359244317
160.322916666667,NaN,NaN,NaN,85.1903092196713,-0.0139026598021008,3.65799487918068,205.791666666628,580.119463024255
160.333333333333,NaN,NaN,NaN,85.1858929672022,-0.0141327924478105,3.67399295948773,205.795138888876,579.064668640839
160.34375,NaN,NaN,NaN,85.2375956756455,-0.0143114467213246,3.681993599283,205.798611111124,579.063891846945
160.354166666667,NaN,NaN,NaN,84.9192200556566,-0.0144858581238716,3.68799487887354,205.802083333372,577.988641310336
160.364583333333,NaN,NaN,NaN,84.9329567054625,-0.0146344736479778,3.69999359897585,205.805555555504,577.995438256901
160.375,NaN,NaN,NaN,84.7080923538785,-0.0147657479488655,3.72199263882223,205.809027777752,577.995438256901
160.385416666667,NaN,NaN,NaN,84.6125218207465,-0.0147770617884988,3.74799231877102,205.8125,576.925995270583
160.395833333333,NaN,NaN,NaN,84.8849891589877,-0.014760881165008,3.77199231877102,205.815972222248,576.925024278217
160.40625,NaN,NaN,NaN,84.756340301811,-0.0147874470792653,3.79599295856629,205.819444444496,575.869575815674
160.416666666667,NaN,NaN,NaN,84.4751587075897,-0.0147958937118602,3.82199295856629,205.822916666628,575.874365485902
160.427083333333,NaN,NaN,NaN,83.7144320527382,-0.0147861138717459,3.8559913586174,205.826388888876,574.804302951134
160.4375,NaN,NaN,NaN,84.1080758231526,-0.0146559132561722,3.8959913586174,205.829861111124,574.794707429505
160.447916666667,NaN,NaN,NaN,83.9299252569739,-0.0144727317457663,3.93799167866861,205.833333333372,574.808323872656
160.458333333333,NaN,NaN,NaN,84.4730008724989,-0.0141366118209685,3.97799103856619,205.836805555504,NaN
160.46875,NaN,NaN,NaN,85.2483319530823,-0.0142426242032446,4.01399167836146,205.840277777752,573.748841846664
160.479166666667,NaN,NaN,NaN,85.2979924324408,-0.0143327414084228,4.05199167836146,205.84375,573.756325887564
160.489583333333,NaN,NaN,NaN,85.2781474281242,-0.0144081785355727,4.09199103856619,205.847222222248,572.694223392216
160.5,NaN,NaN,NaN,85.4416036642397,-0.014493239975143,4.11999295887344,205.850694444496,572.707165035547
160.510416666667,NaN,NaN,NaN,85.4877663249251,-0.0145986442223892,4.13999359897585,205.854166666628,572.669492298866
160.520833333333,NaN,NaN,NaN,85.8073556959852,-0.0147416536775275,4.16799487887354,205.857638888876,571.636075715575
160.53125,NaN,NaN,NaN,86.2735716360129,-0.014883855168258,4.20199615846408,205.861111111124,571.636075421053
160.541666666667,NaN,NaN,NaN,87.0246200108559,-0.0150331793285241,4.24199551866881,205.864583333372,571.642952458578
160.552083333333,NaN,NaN,NaN,87.4729335911403,-0.0151974961228207,4.28399455912947,205.868055555504,570.582410958045
160.5625,NaN,NaN,NaN,87.3992912061724,-0.0153720889459409,4.30399775964155,205.871527777752,570.582022561098
160.572916666667,NaN,NaN,NaN,87.0410087675663,-0.0155329169070504,4.30999871979517,205.875,569.52242487937
160.583333333333,NaN,NaN,NaN,87.0969002891229,-0.0156616105199162,4.33200032005121,205.878472222248,569.525220757192
160.59375,NaN,NaN,NaN,87.236545712979,-0.015730391212671,4.36400159964175,205.881944444496,569.519908729725
160.604166666667,NaN,NaN,NaN,87.5912776039821,-0.0157410098643194,4.40000159964175,205.885416666628,569.522627508351
160.614583333333,NaN,NaN,NaN,87.7225464037638,-0.0156816806363419,4.43200160025604,205.888888888876,569.521268119038
160.625,NaN,NaN,NaN,87.8699935498429,-0.0156029790287771,4.45200224035845,205.892361111124,569.521073920565
160.635416666667,NaN,NaN,NaN,87.9266635003607,-0.0155049678560553,4.47400320051207,205.895833333372,569.520491325145
160.645833333333,NaN,NaN,NaN,87.6500080629005,-0.0153833363109378,4.50400991851597,205.899305555504,569.510119009623
160.65625,NaN,NaN,NaN,88.0463772536649,-0.0152322597103937,4.55600991851597,205.902777777752,568.454887832159
160.666666666667,NaN,NaN,NaN,88.2969477854914,-0.0150444592185919,4.62800352056328,205.90625,568.449819113597
160.677083333333,NaN,NaN,NaN,89.3287721604108,-0.0148030385229528,4.68200640102415,205.909722222248,567.373670074197
160.6875,NaN,NaN,NaN,89.2075714439504,-0.0145017831640741,4.71200736117777,205.913194444496,NaN
160.697916666667,NaN,NaN,NaN,89.3761690719128,-0.0141594476663233,4.74800928148501,205.916666666628,565.246991961109
160.708333333333,NaN,NaN,NaN,89.1823946328198,-0.0137940688240765,4.79400768184327,205.920138888876,564.189945481611
160.71875,NaN,NaN,NaN,87.8393831662704,-0.0134204364343327,4.83400768184327,205.923611111124,564.189362886191
160.729166666667,NaN,NaN,NaN,87.0587048035151,-0.0130555874474364,4.87000896143381,205.927083333372,563.118316849359
160.739583333333,NaN,NaN,NaN,86.9309544250875,-0.0126930258153609,4.90000992158743,205.930555555504,561.001458470413
160.75,NaN,NaN,NaN,85.9852613590594,-0.0123174747979561,4.92400992158743,205.934027777752,561.009614806291
160.760416666667,NaN,NaN,NaN,85.497360613891,-0.0119159122216277,4.95801152184347,205.9375,559.926859466136
160.770833333333,NaN,NaN,NaN,84.2683369096606,-0.0114688422957555,4.99801024194578,205.940972222248,558.856021928092
160.78125,NaN,NaN,NaN,83.0933653616283,-0.0110115240365029,5.03200960215051,205.944444444496,557.802167030969
160.791666666667,NaN,NaN,NaN,82.1713902045575,-0.0105452220452276,5.06201024194578,205.947916666628,556.729843331157
160.802083333333,NaN,NaN,NaN,82.2068696260944,-0.010055599067063,5.08401184189467,205.951388888876,555.659855812638
160.8125,NaN,NaN,NaN,82.7618987687732,-0.00976829152052666,5.10201152184347,205.954861111124,554.589900736467
160.822916666667,NaN,NaN,NaN,83.4820895275141,-0.00944153525720146,5.12201152184347,205.958333333372,553.518372509205
160.833333333333,NaN,NaN,NaN,84.1140698890216,-0.00915262646743337,5.13601056168984,205.961805555504,552.457541394002
160.84375,NaN,NaN,NaN,84.218251287214,-0.0090391370398126,5.14401056168984,205.965277777752,551.389344503477
160.854166666667,NaN,NaN,NaN,83.7661714508969,-0.00885671830005225,5.15201056168984,205.96875,550.316378709284
160.864583333333,NaN,NaN,NaN,83.2439411267427,-0.00872597530925293,5.15801088174105,205.972222222248,549.251952394299
160.875,NaN,NaN,NaN,83.2092780791666,-0.00864940150374288,5.17000960153622,205.975694444496,548.176608992832
160.885416666667,NaN,NaN,NaN,83.113114326734,-0.00854496787286976,5.18600896143381,205.979166666628,547.107353616613
160.895833333333,NaN,NaN,NaN,83.4456482325607,-0.00830648257725397,5.19200544209913,205.982638888876,546.042257715981
160.90625,NaN,NaN,NaN,83.6147157397981,-0.00817840111723298,5.18399904414644,205.986111111124,544.962529814293
160.916666666667,NaN,NaN,NaN,83.6171455107845,-0.00804363304528075,5.14800160332751,205.989583333372,544.961498583746
160.927083333333,NaN,NaN,NaN,83.0681319439918,-0.00785510221923214,5.09400768122899,205.993055555504,NaN
160.9375,NaN,NaN,NaN,83.4213768050808,-0.00762863175078243,5.06000480076813,205.996527777752,NaN
160.947916666667,NaN,NaN,NaN,83.7848798560022,-0.00749702388903054,5.04600512081933,206,NaN
160.958333333333,NaN,NaN,NaN,83.7766337025207,-0.00743506560849747,5.02200320051209,206.003472222248,NaN
160.96875,NaN,NaN,NaN,84.8938970642164,-0.00738998671174349,4.98600448010263,206.006944444496,NaN
160.979166666667,NaN,NaN,NaN,85.683856460811,-0.00736941212514586,4.95400448010263,206.010416666628,NaN
160.989583333333,NaN,NaN,NaN,86.1843957773052,-0.00733359205338185,4.91800448071694,206.013888888876,NaN
161,NaN,NaN,NaN,87.5633836337785,-0.00723118178658058,4.88000352056332,206.017361111124,NaN
161.010416666667,NaN,NaN,NaN,88.5921255018619,-0.00721125371038942,4.84800352056332,206.020833333372,NaN
161.020833333333,NaN,NaN,NaN,89.6643611733886,-0.00721149655106845,4.80600000092149,206.024305555504,NaN
161.03125,NaN,NaN,NaN,90.8188192640605,-0.00722495468401865,4.74800064071676,206.027777777752,NaN
161.041666666667,NaN,NaN,NaN,91.8817596008108,-0.00726764083913636,4.68600256010257,206.03125,NaN
161.052083333333,NaN,NaN,NaN,92.5826068883825,-0.0073465875264434,4.62200256040972,206.034722222248,NaN
161.0625,NaN,NaN,NaN,92.3977583106086,-0.00737214858501645,4.5600016002561,206.038194444496,NaN
161.072916666667,NaN,NaN,NaN,92.6116156681491,-0.00745091475126036,4.50000096015369,206.041666666628,NaN
161.083333333333,NaN,NaN,NaN,92.494891595818,-0.00749884211125032,4.43599840097263,206.045138888876,NaN
161.09375,NaN,NaN,NaN,92.9979963017335,-0.00751144917177204,4.36399840097263,206.048611111124,NaN
161.104166666667,NaN,NaN,NaN,93.8997854198393,-0.00763029258657683,4.28400096015371,206.052083333372,NaN
161.114583333333,NaN,NaN,NaN,94.7396668877535,-0.00770371501382944,4.20200128020492,206.055555555504,NaN
161.125,NaN,NaN,NaN,95.4018002425175,-0.00773840151192937,4.12000096015372,206.059027777752,NaN
161.135416666667,NaN,NaN,NaN,95.9471085385605,-0.0077774669746371,4.0360003200513,206.0625,NaN
161.145833333333,NaN,NaN,NaN,96.5332991013149,-0.00793183875048373,3.95199840097266,206.065972222248,NaN
161.15625,NaN,NaN,NaN,96.9866334454434,-0.00797525158414608,3.86400096015371,206.069444444496,NaN
161.166666666667,NaN,NaN,NaN,97.7126816360674,-0.00799413410625732,3.77600351933479,206.072916666628,NaN
161.177083333333,NaN,NaN,NaN,98.271366031528,-0.00798525902285535,3.69200160025614,206.076388888876,NaN
161.1875,NaN,NaN,NaN,98.3775027785938,-0.00796697280899805,3.60200192030735,206.079861111124,NaN
161.197916666667,NaN,NaN,NaN,98.036316086928,-0.00786213823975268,3.51000192030735,206.083333333372,NaN
161.208333333333,NaN,NaN,NaN,98.675261349343,-0.00783176295195048,3.41600224005141,206.086805555504,NaN
161.21875,NaN,NaN,NaN,99.0606136822305,-0.00776625309426998,3.32200224005141,206.090277777752,NaN
161.229166666667,NaN,NaN,NaN,99.1255086491183,-0.00767109227883089,3.23000160025614,206.09375,NaN
161.239583333333,NaN,NaN,NaN,99.4896031744515,-0.00760209889200508,3.13800160025614,206.097222222248,NaN
161.25,NaN,NaN,NaN,99.6714958300648,-0.00756535286154528,3.05400032005129,206.100694444496,NaN
161.260416666667,NaN,NaN,NaN,99.6759775429741,-0.00747625480252173,2.97399967994887,206.104166666628,NaN
161.270833333333,NaN,NaN,NaN,100.464332223943,-0.00726922976059202,2.89000031974414,206.107638888876,NaN
161.28125,NaN,NaN,NaN,101.491717113379,-0.00703529429428981,2.80800223912993,206.111111111124,NaN
161.291666666667,NaN,NaN,NaN,102.152936767067,-0.00678632603703327,2.73400159933466,206.114583333372,NaN
161.302083333333,NaN,NaN,NaN,102.360831081824,-0.00662659813291344,2.67599807969279,206.118055555504,NaN
161.3125,NaN,NaN,NaN,102.946316474811,-0.00643061425929267,2.63199743959036,206.121527777752,NaN
161.322916666667,NaN,NaN,NaN,102.988908682501,-0.00627239659162382,2.59799839974399,206.125,NaN
161.333333333333,NaN,NaN,NaN,103.157123535917,-0.00662517691532324,2.57400159902746,206.128472222248,NaN
161.34375,NaN,NaN,NaN,103.533099590141,-0.00696140811842416,2.56200415820851,206.131944444496,NaN
161.354166666667,NaN,NaN,NaN,103.911348039894,-0.00727388365834333,2.56600159902743,206.135416666628,NaN
161.364583333333,NaN,NaN,NaN,104.515923698103,-0.00755428846898315,2.5859977596415,206.138888888876,NaN
161.375,NaN,NaN,NaN,104.556944267752,-0.00779335625612157,2.61599743959029,206.142361111124,NaN
161.385416666667,NaN,NaN,NaN,105.156429441459,-0.00800440310014486,2.65399839974391,206.145833333372,NaN
161.395833333333,NaN,NaN,NaN,105.603181779476,-0.00820650737153392,2.70200031943686,206.149305555504,NaN
161.40625,NaN,NaN,NaN,105.630066962279,-0.00843836016327304,2.75800287861791,206.152777777752,NaN
161.416666666667,NaN,NaN,NaN,105.827447916387,-0.00870643669186366,2.82600159902737,206.15625,NaN
161.427083333333,NaN,NaN,NaN,106.339053602561,-0.00902908349824699,2.90599839974387,206.159722222248,NaN
161.4375,NaN,NaN,NaN,107.169184165981,-0.00944867139978484,2.99399775964145,206.163194444496,NaN
161.447916666667,NaN,NaN,NaN,107.448616781067,-0.00993068015341592,3.08399743959024,206.166666666628,NaN
161.458333333333,NaN,NaN,NaN,106.403907598331,-0.0103062496488274,3.17199871918076,206.170138888876,NaN
161.46875,NaN,NaN,NaN,106.947278503328,-0.0106373956714755,3.2639980793855,206.173611111124,NaN
161.479166666667,NaN,NaN,NaN,108.450192786295,-0.0109664813177657,3.35799679979496,206.177083333372,NaN
161.489583333333,NaN,NaN,NaN,109.469560455426,-0.0112852953656965,3.44799775964144,206.180555555504,NaN
161.5,NaN,NaN,NaN,110.347600881524,-0.011603099779436,3.53599775964144,206.184027777752,NaN
161.510416666667,NaN,NaN,NaN,111.346896527435,-0.0119128060757285,3.62799839974386,206.1875,NaN
161.520833333333,NaN,NaN,NaN,111.490930311048,-0.0122046198821146,3.72799903984627,206.190972222248,NaN
161.53125,NaN,NaN,NaN,111.115193340819,-0.0124372646522369,3.83199840005101,206.194444444496,NaN
161.541666666667,NaN,NaN,NaN,110.776168661091,-0.0126021228115247,3.93399840005101,206.197916666628,NaN
161.552083333333,NaN,NaN,NaN,110.756475325854,-0.0127155832437928,4.03799839974385,206.201388888876,NaN
161.5625,NaN,NaN,NaN,110.946251643771,-0.0128163288289193,4.13599999999992,206.204861111124,NaN
161.572916666667,NaN,NaN,NaN,111.514830899916,-0.0129361946108959,4.22800064010233,206.208333333372,NaN
161.583333333333,NaN,NaN,NaN,112.821616693036,-0.0128820464430462,4.31800031974398,206.211805555504,NaN
161.59375,NaN,NaN,NaN,113.26434597501,-0.0127912582379116,4.40399776056292,206.215277777752,NaN
161.604166666667,NaN,NaN,NaN,114.178692058112,-0.0126632975495639,4.48399712076765,206.21875,NaN
161.614583333333,NaN,NaN,NaN,114.775064272513,-0.0125922877138664,4.55599967994873,206.222222222248,NaN
161.625,NaN,NaN,NaN,115.658032034766,-0.0124890246995946,4.62000096015358,206.225694444496,NaN
161.635416666667,NaN,NaN,NaN,116.017326251303,-0.0124250023970479,4.68400224035841,206.229166666628,NaN
161.645833333333,NaN,NaN,NaN,116.362169553563,-0.0123713044170481,4.75000128020479,206.232638888876,NaN
161.65625,NaN,NaN,NaN,117.685505205646,-0.0122947629596814,4.81000000061426,206.236111111124,NaN
161.666666666667,NaN,NaN,NaN,118.603616082258,-0.0122445803435336,4.86600000061426,206.239583333372,NaN
161.677083333333,NaN,NaN,NaN,119.177721833986,-0.0120838350130024,4.93199903984631,206.243055555504,NaN
161.6875,NaN,NaN,NaN,119.463503756877,-0.0119277587882941,5.00799967994873,206.246527777752,NaN
161.697916666667,NaN,NaN,NaN,120.90420431525,-0.0116440426842308,5.0719983997439,206.25,NaN
161.708333333333,NaN,NaN,NaN,122.734244492768,-0.011295420935864,5.12999935959037,206.253472222248,NaN
161.71875,NaN,NaN,NaN,122.575118835855,-0.0110403918459513,5.19199807999985,206.256944444496,NaN
161.729166666667,NaN,NaN,NaN,122.048480853678,-0.0107362488185898,5.25199744020458,206.260416666628,NaN
161.739583333333,NaN,NaN,NaN,121.729719560652,-0.010473121359909,5.30599903984633,206.263888888876,NaN
161.75,NaN,NaN,NaN,121.379698179988,-0.0102187778984215,5.35999871979512,206.267361111124,NaN
161.760416666667,NaN,NaN,NaN,121.288279235274,-0.00993623143071942,5.41799903984632,206.270833333372,NaN
161.770833333333,NaN,NaN,NaN,121.589138449509,-0.00972717666085865,5.47399839974391,206.274305555504,NaN
161.78125,NaN,NaN,NaN,122.361297240175,-0.00955984835408644,5.52599839974391,206.277777777752,NaN
161.791666666667,NaN,NaN,NaN,123.631469976987,-0.00955562425913564,5.57799839974391,206.28125,NaN
161.802083333333,NaN,NaN,NaN,124.941353220941,-0.00956646592774027,5.62999839974391,206.284722222248,NaN
